,Date,Username,Tweet,LikeCount
1765,2022-04-22 22:09:54+00:00,MontereyHerald,Pacific Grove completes Point Pinos trail project https://t.co/JyB5NGjW4m,0
1766,2022-04-22 22:08:01+00:00,Monterey9219,This is so damn true! My Guns stays in my safe until i go out to a shooting range or until someone breaks into my house! I promise my 2A will kick in fast! https://t.co/RbwMM3y4Os,5
1767,2022-04-22 22:07:03+00:00,IntlSpacStation,New #SPAC: Monterey Capital Acquisition Corp   $MCACU https://t.co/8YvaLMRSEC,0
1768,2022-04-22 22:06:07+00:00,lexus_monterey,"A progressive new design. And yet, unmistakably Lexus at first glance. The first-ever all-electric Lexus RZ. 

European prototype vehicle shown. Some options and color combinations may not be available for US market. #LexusRZ 

Learn more: https://t.co/GSypZOLMCa https://t.co/0ycRlBwex0",0
1769,2022-04-22 22:05:20+00:00,SoHipSoCrushing,"13.The Great Concert of Charles Mingus (one of the greatest working bands ever, or imaginable) (1964)
14.Right Now: Live at the Jazz Workshop (1964)
15.Music Written for Monterey 1965 (1965)
16.Changes One (1974)…",13
1770,2022-04-22 22:03:45+00:00,TheMontereySA,"@adamwordgates @themollycox This is not correct, and not how real estate economics work.",4
1771,2022-04-22 22:02:20+00:00,thebrieftweet,"@McDermottQC @seanwilkenqc @YesMissMurphy Tech bro jerkins mainly - avoid.  Sausalito, bike, Marin and ferry a good call.  If you can get out of San Fran south for a day or two, then Monterey Bay, whales, the aquarium, Point Lobos, sea otters and Big Sur are hard to beat.",1
1772,2022-04-22 22:01:13+00:00,MontereyJack3,@PowellAnalytics Reggie White,3
1773,2022-04-22 22:00:57+00:00,AlexPadilla4CA,"New deep-sea discovery made in Monterey Bay, adding to our understanding of the region's incredibly rich biodiversity.  https://t.co/hOqeCEnErP",83
1774,2022-04-22 22:00:19+00:00,TaupeAvenger,@neipate96 The left is Pacific Grove and the right is Monterey. I picked PG because I remembered it had lots of narrow streets.,2
1775,2022-04-22 22:00:09+00:00,MontereyAq_PR,"Life on Earth depends on a healthy ocean, and deep-sea creatures play a critical role in stabliizing our global climate. On #EarthDay2022, @benstracy @CBSMornings explore the connection with @MontereyAq @MBARI_News: https://t.co/q3XCj2XMS4 #OceanClimateAction",3
1776,2022-04-22 22:00:08+00:00,MontereyJack3,@Dario_Melendez @WISN12News I can dig it,0
1777,2022-04-22 22:00:01+00:00,mcweekly,https://t.co/tQ5QYYWqzf,0
1778,2022-04-22 22:00:00+00:00,CalCoastalSBDC,"We're there for you with #webinars, #events and #partnerships to help small businesses in #Monterey and @SanBenitoCounty start, grow and succeed! @CenCalSBDC @montereychamber https://t.co/q2S11olOJu",0
1779,2022-04-22 21:58:47+00:00,ddt4_monterey,#theburm847 俺はカートと同じレフティー🎸🎸🎸🤙🤙🤙🤙🤙👍👍👍👍 https://t.co/8N4zz6FQet,5
1780,2022-04-22 21:57:39+00:00,mochimomsc,@Maggie_Nickson I live in the Monterey Bay Area of CA about a mile from the beach so I get it. The housing market here is nothing short of crazy.,2
1781,2022-04-22 21:54:23+00:00,MidwestWeather3,"MTR continues Small Craft Advisory for Monterey Bay [PZ] till Apr 23, 9:00 PM PDT https://t.co/9SaDIpvQV2 https://t.co/xIScl6Owxu",0
1782,2022-04-22 21:53:55+00:00,SciAndPandas,"@zotero @OpenAcademics I think last time I tried it I got an issue between the Zotero Connector and macOS Monterey, if I remember correctly? Dunno if I just did something wrong. It was last year, though, so I'll try it again anyway!",0
1783,2022-04-22 21:53:28+00:00,Elisam22,#Marathoner #PsychoRunner #BackOfThePack #BigSur #SlowRunner #RunForTheBling @ Monterey Old Fisherman's Wharf https://t.co/OAkbdfyVtB,0
1784,2022-04-22 21:53:14+00:00,IPO_Hunter,S-1 - Monterey Capital Acquisition Corp (0001895249) (Filer) https://t.co/lEW7eyZs1L #IPO #LIQUIDITY #STOCKS #INVESTING #NEWIPO,0
1785,2022-04-22 21:52:02+00:00,JamiePanziera,"Just posted a photo @ Monterey, California https://t.co/VkKtN3ZxAO",0
1786,2022-04-22 21:49:58+00:00,MontereyJack3,@SagED_UP Marrying my wife.,2
1787,2022-04-22 21:49:44+00:00,Jerry_at_Rick,"@JoyceCarolOates If it's on the Monterey Peninsula, it's at the mouth of the Carmel River.",0
1788,2022-04-22 21:49:32+00:00,justsh1tposting,@sam_brielle The Monterey Bay Aquarium is still in my top memories and we went when I was a kid. Totally worth it.,1
1789,2022-04-22 21:48:41+00:00,hmatisse88,"#lunchtime🍴 #veggies #scrambledeggs @ Monterey Park, California https://t.co/d2ri1RWnMK",0
1790,2022-04-22 21:47:55+00:00,IL4Liberty,"@RealMayraFan Monterey, CA",0
1791,2022-04-22 21:46:28+00:00,MontereyHerald,"Monterey police, state theft task force investigating organized retail burglaries https://t.co/dCriIZdd8f",0
1792,2022-04-22 21:46:27+00:00,Atg8_,@RealMayraFan Monterey?,0
1793,2022-04-22 21:46:05+00:00,edee5472,@MontereyAq Can't wait to see this new exhibit at Monterey Bay Aquarium!!!,1
1794,2022-04-22 21:43:54+00:00,pookaspurs,https://t.co/uEcbQyRtKl,45
1795,2022-04-22 21:38:40+00:00,GrouchoG,"@Jimi_Stella Have you ever seen this pristine film clip of them at Monterey? New to me.
https://t.co/MLN77jLaK2",0
1796,2022-04-22 21:38:29+00:00,JosCarlosJmnz,"La asociación ACODAP ha presentado denuncia contra el ministro del Interior de España, grande marlaska, tras detectar ingresos por valor de 24 millones de dólares en una cuenta en Monterey de la que su marido es el titular. Otra noticia más que no verás en la televisión.",22
1797,2022-04-22 21:32:24+00:00,twRandy01,"Organized group of thieves strike Monterey businesses https://t.co/lTBIdT8efA UBI+FHC+FED+FPT+FHA, would take a big bite our of crime &amp; save lots of money.",0
1798,2022-04-22 21:30:06+00:00,bjweidman,"San Diego Market Update
https://t.co/AaFHnlo7H4
#Downsizing #Concierge #Monterey #realestate #homebuyers #homesellers #Luxuryrealestate #Dreamhome #sanjose #staging",0
1799,2022-04-22 21:29:31+00:00,KyleSChak,"⚠️⚠️⚠️👮‍♀️ Police activity/possible crash has Monterey Rd shut down btwn Bernal &amp; Flintwell. 

@VTA/@vtaservice line 568’s stop @ Monterey/Flintwell will be skipped in both directions. 101 is the alternate route. 

@svtransitupdts
@TigerStripePM
@KCBSAMFMTraffic https://t.co/UvYjt5HcZd",3
1800,2022-04-22 21:28:59+00:00,AlexRetrospec,"@RetroZo_ Mustard, chilli and monterey jack!😋 https://t.co/9XBmUeFnM1",1
1801,2022-04-22 21:28:50+00:00,investor_feed,"$MCAC  S-1  Monterey Capital Acquisition   (22 Apr, 5:26pm)

📄 IPO registration

https://t.co/iwCnRjCyuC

#MCAC #S1 #MontereyCapitalAcquisition",0
1802,2022-04-22 21:28:48+00:00,NiceAirAviation,@EricGravink It's down in Monterey. Let's go pick it up.,0
1803,2022-04-22 21:26:08+00:00,jazzcattrio,"Happy #EarthDay! 🌲🌊🎨 Love that #art is a part of Earth Day. Here are two of my #Monterey paintings created with love for #nature and our #environment.  
#artist #gallery #ocean #wildlife #EarthDay2022 

Fine art prints
https://t.co/TTNIrfK62s https://t.co/g1mTL0BD4a",3
1804,2022-04-22 21:25:55+00:00,Scripps_Ocean,Listen to the hums of the plainfin midshipman fish and the drum of the bocaccio rockfish and learn about how their singing behavior is affected by ocean temperature in Monterey Bay. 🐟🎶 https://t.co/rI2WUxDovc,4
1805,2022-04-22 21:24:12+00:00,first_issues,ffmpeg error on macOS Monterey https://t.co/55vXNIcXsr #github #JavaScript #CSS #Vue #HTML,1
1806,2022-04-22 21:23:54+00:00,MontereyHerald,STEM Talks launches at Monterey Peninsula College https://t.co/VNe838WkoI,1
1807,2022-04-22 21:22:25+00:00,b_clugston,"Here's my #CharlesMingus top 10:
1. Black Saint &amp; the Sinner Lady
2. Blues &amp; Roots
3. Jazz Portraits
4. Pre-Bird
5. Mingus at Monterey
6. Money Jungle (with Ellington)
7. Mingus at the Bohemia
8. Concertgebouw Amsterdam
9. Mingus at Carnegie Hall
10. Mingus at Antibes https://t.co/tSUmVozoY7",10
1808,2022-04-22 21:22:21+00:00,rpelc,🤩 in honor of this momentous anniversary I’ve added a fave FOTC song as soundtrack to my #CorsiRosenthalBox build video - check it out w/ sound on! Teachers in Monterey County can request an air filter at: https://t.co/StjHALyjwA https://t.co/5tFk1o27KM https://t.co/RhOZgetycH,13
1809,2022-04-22 21:20:10+00:00,cemeteryfa1ry,"colleen: you can put whatever on the tv
me: *puts on the live jellyfish cam from monterey bay aquarium*",3
1810,2022-04-22 21:20:00+00:00,monterey_five,@aburkhartlaw Yesssssssss,1
1811,2022-04-22 21:18:35+00:00,securer,"@alexbloor Also, on the drive from SF to LA, I stopped for a night in Pacific Grove. It was more a convenient stopping point than a deliberate destination, but it was lovely and peaceful, with rocky beaches good for photos. IIRC it's close to Monterey.",0
1812,2022-04-22 21:16:00+00:00,norcalpublic,"Pajaro Dunes - How about a 2-Night stay on beautiful Monterey Bay? Bid on this 3-bedroom beach condo in our auction.
https://t.co/o8vCjm6SgL
#PBS #Auction2022
@pajaroresort",0
1813,2022-04-22 21:15:01+00:00,Segadas_Vianna,Janis Joplin - Ball &amp; Chain - Monterey Pop https://t.co/n7TMHz7xXy via @YouTube,0
1814,2022-04-22 21:12:48+00:00,HFD_Incidents,NEW | F22008845 | FD ASSISTANCE | Loc: 100 Block GRAHAM AV S HAM @ CENTRAL AV/MONTEREY AV | Units: P9 | 04/22/22 17:05,1
1815,2022-04-22 21:11:51+00:00,CHOMPJobs,"Want to work in #Monterey, CA? View our latest opening: https://t.co/8CHj4ej0Nv #HospitalLife",0
1816,2022-04-22 21:11:04+00:00,ebedtolentino1,@kenialopezr @lopezobrador_ Mire Sra. hoy el es el gobernador de Monterey  vaya con él y dígale todo lo que usted quiera. https://t.co/OSQCGQxVhv,0
1817,2022-04-22 21:11:02+00:00,t_____n_____t,club room 場所: ホテルモントレ沖縄スパ＆リゾート（Hotel Monterey Okinawa Spa&amp;Resort） https://t.co/JHYPYslDnf,0
1818,2022-04-22 21:08:15+00:00,securer,"@alexbloor Nightmare! I went to Monterey once and walked down the pier, which was nice. There were some decent restaurants too IIRC.",1
1819,2022-04-22 21:08:04+00:00,MutiaraTirtania,"HS Baseball Live Stream
Palo Alto vs Mountain View
Wilcox vs Los Gatos
San Lorenzo Valley vs Aptos
Scotts Valley vs Santa Cruz
Soquel vs Harbor
Christopher vs Monterey
📹 Broadcast: https://t.co/u8V5W9R1mc",0
1820,2022-04-22 21:06:23+00:00,advbiosculpt,#Ultherapy uses ultrasound technology to tighten your skin without #Surgery. #monterey https://t.co/HvKQrEhjMa https://t.co/CYbbQ8NMNG,0
1821,2022-04-22 21:05:30+00:00,CarmelUnified,"Dr. Deneen Guss, MoCo Supt of Schools visited Carmel Middle today to honor &amp; celebrate: 2022 Monterey County Middle School Teacher of the Year - Patrick (Pat) Stadille, Carmel Middle School, Middle School Category https://t.co/rl7sLSBIkj",2
1822,2022-04-22 20:58:28+00:00,jamerra1,"Monterey police, state theft task force investigating organized retail burglaries https://t.co/rExaJ37MW4",0
1823,2022-04-22 20:58:09+00:00,MontereyHerald,Big Sur: Emile Norman Arts Foundation ensures artist’s legacy https://t.co/toOSqLIbfW,0
1824,2022-04-22 20:53:19+00:00,SV_Tribune,Guest Column | Volunteerism and Community Spirit Are the Cornerstones of South Monterey County Healthcare https://t.co/VZTMbjVU63,0
1825,2022-04-22 20:52:26+00:00,puxxled,Sanderling ankle deep in sand @ Monterey Bay Aquarium https://t.co/RYwZitdKOs,0
1826,2022-04-22 20:52:23+00:00,pnavock,Monterey bay wife and youngest https://t.co/XzBoyYtRFt,1
1827,2022-04-22 20:51:17+00:00,KingCityRustler,Guest Column | Volunteerism and Community Spirit Are the Cornerstones of South Monterey County Healthcare https://t.co/VMim1mlWqr,0
1828,2022-04-22 20:50:33+00:00,alllocalpolitic,"Monterey County - we must pull our heads out of our asses and reject the politics of war mongers who run around with alleged cocaine traffickers like Ted Balestreri and Burt Cutino (owners of Cannery Row - sort of) 

@cmarinucci https://t.co/sCYGUSHVKX",0
1829,2022-04-22 20:49:08+00:00,mealsonwheelsmp,"Volunteers are the heart of our organization. We could not do what we do without them.
#volunteersweek
#volunteerappreciation
#mowmpvolunteers
#mowccvolunteers
#mowmpappreciatesyou
#mowccappreciatesyou https://t.co/KbS3bTeEQR",0
1830,2022-04-22 20:48:46+00:00,Monterey9219,That new Bill that Democrats passed in California about the 14 to 17 year olds are allowed to be with people 10 years older than them is gonna screw that state so hard. They will have predators taking advantage of that bill. They are sick af.,3
1831,2022-04-22 20:44:12+00:00,PulpNews,"Monterey #police, state #theft task force #investigating organized retail burglaries - Apr 22 @ 4:41 PM ET https://t.co/oYsAi63Dy6",0
1832,2022-04-22 20:42:29+00:00,MutiaraTirtania,"HS Baseball Live Stream
Fulton County vs Dresden
Tyner Academy vs East Ridge
Upperman vs Monterey
Greeneville vs Morristown-Hamblen East
Coalfield vs Northview Academy
University vs Tennessee
📹 Broadcast: https://t.co/u8V5W9R1mc",0
1833,2022-04-22 20:41:21+00:00,CatesMonterey,"Please address the fact that the two counties that will be affected, are BLUE, their taxes will increase dramatically! #DownWithDeSantis https://t.co/Y7OxoMAU2w",0
1834,2022-04-22 20:39:04+00:00,tony_sutton,"@alexbloor Ooo, Monterey Bay! Have you gone on the boat for the whale watching yet? I have and it was amazing. Finding photo...",1
1835,2022-04-22 20:38:08+00:00,byou_shin,im listening to Monterey Bay Aquarium Krill Waves Radio,4
1836,2022-04-22 20:37:46+00:00,BFO5O6_v2,@907Momma Episode 2 the Monterey Marine Sanctuary is all about where I'm from 😲🙌🏼🙌🏼 that baby seaotter in Moss Landing that less than 10mins from my parents house,1
1837,2022-04-22 20:36:58+00:00,NewsWorldPress,"iOS 15.Four With Face ID Unlock When Carrying a Masks, iPadOS 15.Four and macOS Monterey 12.three Coming Subsequent Week - Newsworldpress @ https://t.co/izOouTOQbA https://t.co/puwBqs38Im",0
1838,2022-04-22 20:36:53+00:00,NewsWorldPress,"macOS Monterey 12.3, iPadOS 15.Four Arrive With Common Management; Apple Watch Will get Firmware Restore Assist - Newsworldpress @ https://t.co/PTnXSWYn0A https://t.co/Ul69yISuwf",0
1839,2022-04-22 20:36:26+00:00,cnarq02,"@TheRealHoarse Love a good pub meal. If you’re ever in the Monterey, CA vicinity, stop in at English Ales Brewery in Marina and enjoy a pint with some amazing wings!",2
1840,2022-04-22 20:35:22+00:00,alexbloor,"Go to Monterey Bay Aquarium they said. It'll be peaceful they said. 

Has to be said, I think this would be the first thing that was recommended which I'd absolutely disrecommend based on personal experience now. https://t.co/g6i2FCNlPb",6
1841,2022-04-22 20:34:52+00:00,NewsWorldPress,"Apple Misses Fixing Zero-Day Vulnerabilities in macOS Huge Sur, Catalina; Brings macOS Monterey 12.Four Public Beta 1 - Newsworldpress @ https://t.co/JVb6bPvWLs https://t.co/MgyvXUHANe",0
1842,2022-04-22 20:34:34+00:00,CatesMonterey,"I am the only fully people-powered candidate, which means people like you! 

https://t.co/uiSWYFizOt",0
1843,2022-04-22 20:34:09+00:00,Fochest,Why is my 2013 Macbook Air spamming Monterey update popups when the hardware is not eligible for Monterey @Apple holy moly please fix that,0
1844,2022-04-22 20:32:33+00:00,legonzal,Project Monterey Overview https://t.co/XtjOnN9FyS,0
1845,2022-04-22 20:32:29+00:00,BradyBurner_,lol Monterey 12.3 finally fixes the loud fan issues on the 2019 MacBook Pro when plugged into external monitor. Must be a coincidence Apple fixes this after most people have replaced their machines with M1s 🤨,1
1846,2022-04-22 20:32:11+00:00,andrewmac,Upgrading to Monterey because I'm too lazy to boot into Recovery. I'd rather just update and then erase all content and settings.,1
1847,2022-04-22 20:30:26+00:00,CatesMonterey,"Been this way for a long part of that creek, only now are they seeing the error of their ways...#GOPFail https://t.co/czHphaeXTC",0
1848,2022-04-22 20:30:16+00:00,Monterey9219,@zhane_nochronic My photo is definitely on my page. I just changed it to put the real President on my page. You know the President who helped black people the most DONALD TRUMP,0
1849,2022-04-22 20:30:00+00:00,CBSMornings,"From ultra-rare jellyfish to vampire squid, researchers at the Monterey Bay Aquarium are studying the way deep-sea creatures help combat climate change. https://t.co/V3cu6qwfB0",15
1850,2022-04-22 20:29:58+00:00,ChristianMeline,@rey_baptiste @mrgris J’ai pratiquement les mêmes valeurs avec la ligne de commande de Monterey,1
1851,2022-04-22 20:29:21+00:00,BikeMonterey,"@pfbpolicy @IZIP_ebikes @railstotrails We've spotted the same model of ebike here. Rider, @KeithVandevere, is a former Monterey County Planning Commissioner, an individual committed to helping protect our county and planet, keenly aware of environmental and other benefits of more people biking. https://t.co/s42IWPe7Z3",1
1852,2022-04-22 20:29:06+00:00,hmatisse88,"#preptime @ Monterey Park, California https://t.co/u2iW8I6aYy",0
1853,2022-04-22 20:28:49+00:00,MontereyHerald,"Letters to the editor: April 23, 2022 https://t.co/mXMdvDNxvT",0
1854,2022-04-22 20:28:31+00:00,SeeMonterey,"Critical and inspiring work by the @MontereyAq and @MBARI_News💙Today’s #EarthDay @CBSMornings segment showcased the the aquarium's #IntoTheDeep exhibition as part of a larger story on how deep-sea creatures help protect our planet! 
#InvestInOurPlanet @EarthDay #Monterey https://t.co/UAT62BMa5x",2
1855,2022-04-22 20:28:06+00:00,CALocalMRY,"There are multiple local newsrooms in your community working to keep you informed.  Your support of local journalism makes your community stronger.

https://t.co/T53xSI22GG",0
1856,2022-04-22 20:27:28+00:00,Monterey9219,@zhane_nochronic BLM will only matter to racist people. Yall cry cause White people was all about Whites only back then now yall cry and want to say BLM only when a thug dies by cops yall aren't on streets when black kids are killed by other black thugs. So no BLM dont matter thugs do,0
1857,2022-04-22 20:27:09+00:00,KellyMo75450544,@BigBoobs_Milf @_vintage_vespa_scooters_monterey_park_ca_dares_for_fear_pong_rough_milf_sex_felching_a_shemale_creampie_clips,0
1858,2022-04-22 20:22:23+00:00,CatesMonterey,"Hello! This is Dr. Gillian Battino, and I am running to be the next Wisconsin State Treasurer.
https://t.co/kvEVW6GaYm",0
1859,2022-04-22 20:21:26+00:00,martymalt,"@MOHR_TOYS @DCLegends If you are on an Intel Mac that is Big Sur or earlier for OS version, you can run Bluestacks and play the Google Play version from there. (This doesn't work on M1 or Monterey right now.)",0
1860,2022-04-22 20:21:11+00:00,Richard_Kadrey,"I've spent most the the afternoon on chat and phone calls with Apple trying to get Bluetooth to work after I installed Monterey. Everyone I dealt with was very kind and knowledgeable, but the problem persists and I just don't care anymore. It might be time for day drinking.",39
1861,2022-04-22 20:19:03+00:00,flattermenow1,"@Brooke_Pinkk I grew up just north of Gilroy. South SJ/ Monterey Rd/Bernal Rd. I remember smelling the garlic. Now, I live in Puyallup and I still think of Gilroy every time I buy garlic.",1
1862,2022-04-22 20:18:10+00:00,Monterey9219,"The difference between Republicans and Democrats is..

☝️Republicans don't like Joe Biden cause he is killing America!

✌Democrats hated Trump cause he stopped illegal Activities from coming into America!

🇺🇸Im pretty sure im gonna always vote the person who keeps America safe!",3
1863,2022-04-22 20:16:45+00:00,MontereyJack3,@baseballbrewzne Nope,1
1864,2022-04-22 20:15:03+00:00,CALocalMRY,"CHP Incident Report: Apr 22 2022  1:08PM

Traffic Collision : Highway 1 at Nepenthe (SR1 AT NEPENTHE)",0
1865,2022-04-22 20:14:29+00:00,MontereyJack3,@PowellAnalytics Gilbert Brown,1
1866,2022-04-22 20:13:02+00:00,first5monterey,"Happy Earth Day! If you're looking for a way to celebrate our beautiful planet this weekend, check out this free, family-friendly celebration happening in Seaside! Catch live music, participate in fun eco-learning activities, and take home a tomato plant for your home garden! 🍅 https://t.co/ZvrtXIygMs",3
1867,2022-04-22 20:11:02+00:00,BikeMonterey,"Happy Earth Day 🌍🌏🌎to the 💚youth leaders💚 of #FridaysForFuture, and everyone taking Climate Action. A rainbow for #ClimateHope, spotted this morning in Pacific Grove, Monterey County, California. https://t.co/Jw3ni5x6O2",2
1868,2022-04-22 20:09:47+00:00,HetrickBarry,New species of jelly fish discovered in the Monterey Bay https://t.co/ySRk2kBHKV,0
1869,2022-04-22 20:06:54+00:00,OldMonterey,"Looking for something to do Saturday morning? Help us clean up Downtown Old Monterey streets! Meet at the office of Blue Zones Project, 451 Washington St at 9am. Gloves, trash pickers, bags, &amp; buckets will be provided. It's a good way to meet like-minded people. https://t.co/5YmTosamtg",3
1870,2022-04-22 20:06:48+00:00,Monterey9219,@tawanastewart61 HOG for life! He and Adam Calhoun are taking the Muaic Industry over like Crazy!,0
1871,2022-04-22 20:06:03+00:00,Monterey9219,I wonser why America has always been the greatest country ever until Joe Biden took over? Maybe cause we was going by and standing up for our American Ways! Like Law and order and never picking thugs over cops! Bring back Our American Ways!,0
1872,2022-04-22 20:03:44+00:00,Monterey9219,@KarenSummerlin5 😂😂 o that is awesome!,0
1873,2022-04-22 20:02:47+00:00,EricCurryCo,"Ghirardelli &amp; Del Monte Squares are very similar to each other, although I’m not sure there are residences at Del Monte. 

#CanneryRow in Monterey is very similar to this portion of #FishermansWharf https://t.co/KY602G2NgP",4
1874,2022-04-22 20:02:02+00:00,Monterey9219,"@tawanastewart61 Man this is sick motha fuckers. Abortion is wrong and in my opinion Abortion should be illegal everywhere! But 10 months after, wtf is abortion 10 months after the babys born? Like do they mean give up for adoption or Killing?",0
1875,2022-04-22 20:01:30+00:00,MontereyParkLib,"April 22, 2022 is Earth Day! Celebrate by borrowing books to learn how to recycle, reduce, and reuse this Earth Day! Both our Adult and Children's booklists are full of great Earth Day reads. 🌍♻️🌱 

Adult books: https://t.co/CcQdaLnfjX

Children's books: https://t.co/na5VaS7ETT https://t.co/ml2tzH6n1B",2
1876,2022-04-22 20:00:03+00:00,CYMontereyPark,"Relax and cool off after a long day by taking a dip in our spacious outdoor pool.

#OutdoorPool #OutdoorVenues #PoolParty #Poolside #LosAngelesPools https://t.co/oCUyo7ZASh",0
1877,2022-04-22 19:59:38+00:00,mpc_kinesiology,Great Night at Monterey High sharing information about our Kinesiology and Athletic programs. @MPCMonterey https://t.co/5nFmb6z5iz,28
1878,2022-04-22 19:58:37+00:00,NewsWorldPress,"macOS Monterey 12.3, iPadOS 15.Four Arrive With Common Management; Apple Watch Will get Firmware Restore Help - Newsworldpress @ https://t.co/z2Bl0aqx9b https://t.co/CYJfgXlL26",0
1879,2022-04-22 19:58:36+00:00,Monterey9219,@tawanastewart61 Its called stop spreading your legs if you dont wanna have safe sex. If your dumb enough to have sex and end up prego then take that responsibility on! Idgaf how old i was when my son was born i was scared but i never thought of Murder! Thats sick in the head.,0
1880,2022-04-22 19:58:04+00:00,dev_shts,そろそろmacOSをmontereyにしたいが、Xcode関連で問題ありそうで怖い,0
1881,2022-04-22 19:58:04+00:00,medusa_monterey,Those screams you hear is me having fomo from helll https://t.co/UHte1XN1r1,3
1882,2022-04-22 19:57:24+00:00,NewsWorldPress,"Apple Misses Fixing Zero-Day Vulnerabilities in macOS Massive Sur, Catalina; Brings macOS Monterey 12.Four Public Beta 1 - Newsworldpress @ https://t.co/fcbrnJvMRL https://t.co/2dX9Fu1DaF",0
1883,2022-04-22 19:54:37+00:00,NativeSantaCruz,"@JoKyungEe 😂 It confuses some locals too! You need to look at a map bc Santa Cruz mostly faces south and Monterey faces north. Around the winter solstice, you can see the sun setting over the water from the lighthouse, but it now sets over land as we get close to the summer solstice",0
1884,2022-04-22 19:53:04+00:00,donaldad12,"2 🛏 1 🛀  
📍 81 Monterey Street, Pontiac, MI, 48342

My latest listing on RateMyAgent
https://t.co/y7mKLQrhnY https://t.co/EIb9dQBWrr",0
1885,2022-04-22 19:52:48+00:00,Saporaku,@made_in_cosmos Is that the one in sf? I have been thinking of driving down to Monterey but would rather stay around here,1
1886,2022-04-22 19:47:44+00:00,GaryRun4Life,This stretch of the Pacific coast is such a beautiful pkace. @ Monterey Old Fisherman's Wharf https://t.co/6ecUqgVTNm,0
1887,2022-04-22 19:47:36+00:00,chandlerhill70,@shreddedshreds My house in Monterey,0
1888,2022-04-22 19:47:28+00:00,CatesMonterey,@mhdksafa ✋,0
1889,2022-04-22 19:47:05+00:00,CatesMonterey,Bloomberg News study showed that the bank rejected more than half of its Black applicants looking to refinance their homes https://t.co/oxryQao4Zz,0
1890,2022-04-22 19:46:56+00:00,DCasota,"@reillyusa Amiga 2286 AT PC emulator card = sort of  #NVidia Bluefield-2 in @VMware Project Monterey  ?
himem.sys+devicehigh launchpad came later…oh",1
1891,2022-04-22 19:44:22+00:00,nina92765,Hello from Monterey! Beautiful Friday morning! Headed out for a drive with my hubby! Hope everyone but MTG has a lovely day! https://t.co/CqsU3TqLiO,2
1892,2022-04-22 19:39:17+00:00,CSUSMsoftball,"Here are the starters for game 1 of today's doubleheader against Cal State Monterey Bay! 

#BleedBlue 
 
📺 ($) https://t.co/8GVSPWDwFw
📊 https://t.co/sk97HQL0Ev https://t.co/3zXSckyW7L",8
1893,2022-04-22 19:39:03+00:00,mpusd_now,"Congratulations to our teachers who were nominated for the 2022 Monterey County Teacher of the Year award!

Double congrats to Seaside High School teacher Kai Esaki for winning the award! 

@MCOE_Now
@SeasideHigh
@SeasideMiddle
@CrumptonElemen1

#teacheroftheyear #mpusd https://t.co/pwLrOdHbRm",11
1894,2022-04-22 19:38:29+00:00,egd_io,".@CityofSanJose deployed 4 @Flock_Safety ALPRs at Monterey and Curtner. Costing $2.5k each,  $250k more is already allocated for more if this pilot is successful. Their contract with Flock would also allow them to turn every camera they own into an ALPR. https://t.co/GbmRM5EEto",3
1895,2022-04-22 19:37:50+00:00,mealsonwheelsmp,Changes in the way we delivery meals requires each delivery be individually bagged creating a need for 450 paper bags each workday! The dedicated Bag World volunteers count and prepare donated and purchased bags for each day of the week. Donate bags or join us a volunteer. https://t.co/9cJtotiLy0,0
1896,2022-04-22 19:37:20+00:00,CraigCholar,"@mhdksafa 👐  Elon knows rockets (I am a big SpaceX fan), but sometimes his tweets make him sound like he has rocks for brains.",0
1897,2022-04-22 19:37:18+00:00,MontereyCoInfo,"It is Earth Day - a great day to think about electric vehicles.
Wondering why electric vehicles are better for the environment? Or how electric vehicles can save you money? Ecology Action is launching “Electric Cars for Earth,” a FREE online contest. 
https://t.co/cDMS9SFXur https://t.co/zvyh4CxzRJ",0
1898,2022-04-22 19:36:36+00:00,MABlythe831,"@Matt_Rehrer Really enjoyed hearing your testimony. If you ever travel down to the Monterey Peninsula, hit me up to fellowship over coffee or a meal.",0
1899,2022-04-22 19:36:28+00:00,saulevaristo,"@ShadeAries @billickvargas @JuanpaZurita Pos te hacen pendejo rey, Monterey la orden va de 65-100",9
1900,2022-04-22 19:32:06+00:00,DFELIXREALTOR1,"7 🛏 3 🛀 2 🚘
📍 5123 Monterey Road, Riverside, CA, 92506

My latest listing on RateMyAgent
https://t.co/c3FVNFOSsr https://t.co/jW6TM5uAO9",0
1901,2022-04-22 19:29:34+00:00,MontereyHerald,Recipe: How to make Mushroom Soup without cream https://t.co/9jNoEHWP72,0
1902,2022-04-22 19:27:37+00:00,CraigCholar,@slater_jona https://t.co/FOw0pHx1pI,0
1903,2022-04-22 19:26:36+00:00,TheMontereySA,"@MikeBoard1200 @chefjasondady @DjNoMerci This is highly true, especially when you have multiple restaurants",3
1904,2022-04-22 19:25:04+00:00,NathanGiese,"District 4-5A, aside from champ Monterey, spots 2-4 are jumbled with important games today. @byStephenGarcia will have coverage of Coronado/Lubbock-Cooper. Tiebreakers are likely here.",0
1905,2022-04-22 19:24:41+00:00,kylepennekamp,"The 10-year-old had started listening to some Hendrix, so last night we watched DA Pennebaker's JIMI PLAYS MONTEREY. Big hit with him. The whole concert film series on @criterionchannl is awesome.

#JimiHendrix 
#DAPennebaker

https://t.co/qahLX5taTM",3
